Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Discount Applied,Previous Purchases,Payment Method,Frequency of Purchases
27568,41,Male,Hoodie,Accessories,87,Florida,L,Lavender,Summer,3.4,No,Yes,36,Credit Card,Bi-Weekly
27569,54,Male,Jacket,Outerwear,68,Minnesota,L,Purple,Fall,4.6,No,Yes,15,Debit Card,Every 3 Months
27570,65,Female,Sandals,Outerwear,83,Texas,M,Green,Fall,3.3,Yes,No,34,PayPal,Monthly
27571,27,Female,Handbag,Accessories,38,Oregon,M,Olive,Fall,3.2,No,Yes,30,Bank Transfer,Annually
27572,38,Male,Sweater,Footwear,67,North Dakota,L,Peach,Winter,3.4,Yes,No,4,Credit Card,Bi-Weekly
27573,41,Female,Jewelry,Outerwear,96,Mississippi,M,Olive,Spring,4.5,No,No,32,Debit Card,Monthly
27574,69,Male,Sweater,Footwear,60,New York,S,Gray,Spring,4.9,Yes,Yes,37,Credit Card,Annually
27575,65,Female,T-shirt,Outerwear,36,Michigan,L,Gold,Spring,3.5,No,Yes,8,Cash,Weekly
27576,18,Female,Blouse,Footwear,28,Minnesota,S,White,Winter,2.6,No,No,49,Venmo,Bi-Weekly
27577,57,Female,Boots,Footwear,88,West Virginia,S,Magenta,Fall,4.5,No,No,9,Bank Transfer,Weekly
27578,60,Male,Sunglasses,Accessories,96,Connecticut,M,Gold,Summer,4.4,No,Yes,19,Credit Card,Every 3 Months
27579,36,Male,Jacket,Accessories,26,Missouri,XL,Blue,Fall,4.1,No,No,5,Debit Card,Fortnightly
27580,70,Female,Belt,Clothing,59,Missouri,M,Maroon,Spring,4.9,Yes,No,18,Cash,Monthly
27581,60,Male,Sunglasses,Outerwear,39,New York,XL,Gold,Spring,4.2,No,No,14,Credit Card,Fortnightly
27582,67,Female,Gloves,Footwear,21,New York,S,Blue,Summer,4.4,No,No,23,Credit Card,Every 3 Months
27583,33,Male,Sunglasses,Accessories,90,New York,XL,Pink,Spring,4.5,Yes,Yes,3,Venmo,Bi-Weekly
27584,51,Male,Shoes,Clothing,54,Massachusetts,M,Blue,Summer,4.1,Yes,No,41,Bank Transfer,Weekly
27585,67,Female,Skirt,Outerwear,77,Nebraska,L,Orange,Summer,4.8,Yes,Yes,24,Debit Card,Bi-Weekly
27586,31,Female,Scarf,Accessories,31,Nebraska,S,Maroon,Fall,3.4,Yes,Yes,43,Credit Card,Quarterly
27587,29,Female,Skirt,Outerwear,36,Colorado,M,Olive,Spring,3.8,No,No,6,Debit Card,Bi-Weekly
27588,29,Female,Sneakers,Outerwear,48,Rhode Island,M,Beige,Winter,2.7,Yes,Yes,12,Bank Transfer,Annually
27589,41,Female,Sneakers,Clothing,90,New York,L,Orange,Winter,3.4,No,Yes,19,Credit Card,Bi-Weekly
27590,56,Male,Dress,Clothing,41,Texas,S,Turquoise,Summer,4.6,Yes,No,3,PayPal,Monthly
27591,55,Female,Belt,Clothing,50,Kansas,S,Gray,Spring,3.6,Yes,Yes,19,Debit Card,Every 3 Months
27592,57,Female,T-shirt,Accessories,54,Georgia,M,Brown,Fall,4.4,Yes,No,25,Venmo,Bi-Weekly
27593,49,Male,Boots,Outerwear,98,Washington,S,Orange,Winter,2.6,No,No,48,PayPal,Fortnightly
27594,33,Female,Belt,Outerwear,80,California,S,Magenta,Spring,4.4,Yes,Yes,45,Cash,Every 3 Months
27595,41,Male,Belt,Footwear,93,Michigan,S,Yellow,Summer,4.2,No,No,34,Venmo,Every 3 Months
27596,62,Female,Dress,Footwear,21,Arkansas,XL,White,Summer,3.9,No,No,17,Debit Card,Fortnightly
27597,57,Female,Skirt,Clothing,93,Texas,L,Cyan,Fall,2.6,Yes,No,45,Debit Card,Monthly
27598,25,Male,Jewelry,Clothing,26,Maryland,L,Orange,Summer,3.5,No,Yes,14,Credit Card,Annually
27599,18,Female,Skirt,Clothing,23,Indiana,M,Pink,Winter,4.6,Yes,Yes,38,Debit Card,Monthly
27600,55,Female,Gloves,Clothing,87,Nevada,M,Orange,Summer,4.0,Yes,Yes,16,Cash,Every 3 Months
27601,55,Male,Hoodie,Footwear,81,Delaware,M,Silver,Spring,4.9,Yes,No,44,Debit Card,Every 3 Months
27602,33,Female,Handbag,Outerwear,24,Utah,S,Black,Spring,2.6,Yes,No,19,Cash,Bi-Weekly
27603,22,Male,Dress,Footwear,60,West Virginia,L,Olive,Fall,3.1,Yes,No,13,Venmo,Quarterly
27604,38,Female,Jeans,Footwear,86,New Mexico,M,Pink,Summer,2.5,No,Yes,23,Cash,Monthly
27605,33,Female,Handbag,Accessories,27,Alabama,XL,Orange,Summer,3.8,No,No,45,Venmo,Fortnightly
27606,66,Male,Sneakers,Accessories,64,Minnesota,M,Blue,Winter,4.9,No,No,11,PayPal,Every 3 Months
27607,24,Male,Sandals,Footwear,25,North Dakota,S,Gold,Winter,4.5,Yes,No,9,Cash,Fortnightly
27608,63,Male,Belt,Outerwear,56,Pennsylvania,L,Red,Fall,3.1,Yes,Yes,6,Bank Transfer,Fortnightly
27609,61,Female,Handbag,Footwear,21,Louisiana,L,Gray,Spring,2.8,Yes,No,1,Debit Card,Weekly
27610,24,Male,Shoes,Outerwear,70,Oregon,S,Maroon,Fall,4.9,No,Yes,42,Cash,Fortnightly
27611,38,Female,Jeans,Outerwear,89,Kansas,XL,Purple,Spring,4.0,Yes,Yes,39,Debit Card,Bi-Weekly
27612,24,Female,Shorts,Accessories,60,Arkansas,S,Teal,Winter,4.6,Yes,No,2,Debit Card,Quarterly
27613,47,Female,Shoes,Clothing,25,Utah,L,Silver,Spring,3.6,Yes,No,29,Bank Transfer,Every 3 Months
27614,55,Female,Skirt,Accessories,80,Massachusetts,L,Orange,Summer,5.0,No,Yes,29,Credit Card,Monthly
27615,26,Male,Gloves,Clothing,53,Iowa,XL,Silver,Spring,2.7,No,No,33,Debit Card,Every 3 Months
27616,19,Male,Skirt,Outerwear,80,North Dakota,S,Beige,Summer,3.9,Yes,Yes,41,Venmo,Weekly
27617,24,Female,Hat,Outerwear,82,Indiana,M,Violet,Summer,4.2,Yes,No,6,Credit Card,Quarterly
27618,55,Female,Belt,Accessories,31,Connecticut,S,Purple,Spring,4.6,No,Yes,41,PayPal,Bi-Weekly
27619,56,Female,Blouse,Accessories,58,Louisiana,M,Pink,Fall,3.6,No,Yes,35,PayPal,Annually
27620,31,Female,Gloves,Outerwear,68,Texas,M,Green,Summer,4.7,Yes,No,12,Cash,Bi-Weekly
27621,26,Male,Jewelry,Clothing,38,Alaska,S,Cyan,Winter,4.0,Yes,Yes,16,Debit Card,Every 3 Months
27622,40,Male,Gloves,Footwear,98,Connecticut,L,Teal,Summer,3.6,Yes,Yes,9,Credit Card,Monthly
27623,55,Male,Sandals,Accessories,56,Rhode Island,L,White,Summer,4.7,Yes,Yes,44,PayPal,Fortnightly
27624,51,Female,Hat,Accessories,65,South Carolina,S,Magenta,Summer,4.6,No,No,33,Cash,Annually
27625,54,Male,Handbag,Accessories,71,West Virginia,L,Maroon,Winter,4.3,Yes,No,32,Bank Transfer,Fortnightly
27626,32,Female,Gloves,Accessories,66,Georgia,XL,Olive,Summer,4.2,Yes,Yes,17,PayPal,Every 3 Months
27627,28,Male,Hoodie,Clothing,66,North Dakota,M,Violet,Winter,4.0,No,No,18,Debit Card,Weekly
27628,25,Male,Gloves,Accessories,30,Idaho,XL,Indigo,Spring,3.2,No,No,34,PayPal,Annually
27629,36,Male,Belt,Outerwear,43,Louisiana,S,Brown,Fall,3.7,Yes,Yes,21,Credit Card,Annually
27630,65,Female,Jeans,Accessories,79,Montana,XL,Teal,Summer,4.3,No,Yes,21,Credit Card,Monthly
27631,55,Male,Socks,Clothing,40,Oregon,XL,Violet,Spring,4.5,No,No,47,Credit Card,Quarterly
27632,42,Female,Dress,Outerwear,29,Mississippi,M,Gray,Fall,2.5,No,No,34,Bank Transfer,Quarterly
27633,38,Female,Shorts,Outerwear,82,Connecticut,M,Orange,Summer,3.3,Yes,No,20,Bank Transfer,Fortnightly
27634,24,Male,Sneakers,Outerwear,42,Mississippi,XL,Orange,Summer,4.8,No,Yes,37,Venmo,Bi-Weekly
27635,53,Male,Sweater,Accessories,40,Iowa,S,Violet,Winter,4.5,Yes,No,1,Bank Transfer,Annually
27636,32,Female,Hat,Footwear,86,Kansas,M,Teal,Summer,2.5,Yes,Yes,10,PayPal,Annually
27637,29,Female,Shoes,Clothing,41,Texas,M,Lavender,Winter,3.2,Yes,Yes,50,Venmo,Every 3 Months
27638,37,Male,Gloves,Accessories,37,Hawaii,XL,Charcoal,Fall,3.3,No,No,47,PayPal,Weekly
27639,42,Male,Boots,Clothing,20,Louisiana,S,Maroon,Spring,2.6,No,Yes,23,Cash,Annually
27640,53,Female,Hoodie,Footwear,85,Oklahoma,L,Peach,Winter,4.7,No,No,5,Bank Transfer,Fortnightly
27641,31,Female,Hat,Clothing,73,Minnesota,M,Indigo,Spring,3.1,Yes,No,37,Debit Card,Every 3 Months
27642,47,Male,Blouse,Accessories,60,Utah,M,Teal,Spring,2.5,Yes,Yes,14,PayPal,Monthly
27643,68,Male,Hat,Clothing,90,Colorado,L,Magenta,Fall,2.6,No,Yes,34,Bank Transfer,Monthly
27644,59,Male,Skirt,Outerwear,34,Kentucky,XL,Lavender,Winter,4.5,No,Yes,43,Cash,Weekly
27645,64,Male,Jewelry,Outerwear,76,Ohio,S,Yellow,Summer,4.0,No,No,44,Credit Card,Quarterly
27646,25,Male,Shorts,Footwear,53,Ohio,L,Orange,Spring,4.2,No,No,6,Credit Card,Every 3 Months
27647,31,Male,Blouse,Footwear,92,New Jersey,S,Blue,Winter,3.8,No,Yes,31,Cash,Bi-Weekly
27648,22,Female,Sandals,Clothing,78,Washington,XL,Olive,Spring,3.4,Yes,Yes,24,Cash,Monthly
27649,46,Female,Gloves,Clothing,35,Vermont,M,Silver,Winter,2.7,Yes,No,36,Bank Transfer,Monthly
27650,47,Male,Hat,Accessories,84,New Jersey,S,Pink,Winter,5.0,No,No,8,Credit Card,Bi-Weekly
27651,57,Male,Boots,Outerwear,22,Massachusetts,S,Brown,Fall,4.8,Yes,Yes,12,Credit Card,Quarterly
27652,29,Female,Hoodie,Footwear,25,Maryland,M,Black,Summer,4.0,No,Yes,44,Credit Card,Fortnightly
27653,56,Male,Hoodie,Accessories,24,Nevada,M,Olive,Summer,2.7,Yes,Yes,12,Cash,Fortnightly
27654,20,Male,Belt,Outerwear,37,Nevada,L,Gray,Spring,2.8,Yes,Yes,19,PayPal,Monthly
27655,54,Male,Jeans,Accessories,96,New York,L,Olive,Spring,3.4,No,No,25,Cash,Quarterly
27656,23,Male,Sunglasses,Footwear,26,Nevada,M,Turquoise,Summer,2.6,No,Yes,48,PayPal,Every 3 Months
27657,24,Male,Sandals,Accessories,87,Pennsylvania,M,Turquoise,Winter,4.4,No,Yes,6,Bank Transfer,Weekly
27658,38,Female,Scarf,Outerwear,25,North Dakota,S,Magenta,Winter,3.4,No,No,48,Credit Card,Fortnightly
27659,35,Male,Scarf,Footwear,62,Indiana,L,Silver,Winter,4.8,No,Yes,31,Cash,Bi-Weekly
27660,20,Male,Shoes,Outerwear,92,Tennessee,S,Cyan,Spring,4.1,No,Yes,38,Credit Card,Annually
27661,38,Male,Shirt,Footwear,93,Massachusetts,S,Peach,Spring,3.2,Yes,Yes,8,PayPal,Weekly
27662,62,Female,Coat,Footwear,77,North Dakota,M,Purple,Winter,3.9,No,Yes,45,Bank Transfer,Monthly
27663,70,Female,Shorts,Footwear,26,Minnesota,XL,Silver,Spring,4.2,Yes,Yes,4,Credit Card,Every 3 Months
27664,53,Female,Jacket,Outerwear,90,New Mexico,L,Charcoal,Fall,3.6,No,No,16,Debit Card,Monthly
27665,25,Female,Backpack,Footwear,44,New Hampshire,M,Brown,Spring,5.0,Yes,Yes,35,Cash,Annually
27666,20,Female,Coat,Footwear,64,Delaware,M,Cyan,Winter,3.8,No,No,49,Debit Card,Every 3 Months
27667,47,Male,Shoes,Clothing,56,Montana,S,Black,Spring,4.1,No,No,47,PayPal,Monthly
27668,25,Female,Sweater,Accessories,80,North Carolina,S,Turquoise,Spring,3.1,Yes,Yes,22,Venmo,Monthly
27669,32,Female,Sandals,Outerwear,56,Oregon,XL,Blue,Summer,4.1,Yes,Yes,1,Bank Transfer,Bi-Weekly
27670,34,Female,Coat,Accessories,58,Oklahoma,L,Gray,Summer,3.6,No,No,44,Debit Card,Quarterly
27671,55,Female,Jewelry,Footwear,63,New Hampshire,L,Olive,Spring,3.7,Yes,Yes,24,Debit Card,Weekly
27672,34,Male,Shorts,Accessories,20,Connecticut,L,Peach,Fall,3.0,No,No,49,Venmo,Quarterly
27673,49,Male,Coat,Footwear,83,Rhode Island,L,Indigo,Fall,4.0,No,No,36,PayPal,Every 3 Months
27674,34,Male,T-shirt,Footwear,23,Wisconsin,S,Brown,Summer,3.0,Yes,Yes,32,Cash,Monthly
27675,19,Male,Shirt,Clothing,73,New Mexico,S,Red,Fall,4.6,No,Yes,41,PayPal,Quarterly
27676,40,Male,Jacket,Footwear,31,Massachusetts,M,Pink,Winter,3.2,Yes,Yes,45,Venmo,Quarterly
27677,37,Male,Blouse,Footwear,21,New York,XL,Charcoal,Fall,4.8,No,No,45,Cash,Quarterly
27678,43,Female,Shorts,Outerwear,84,Maryland,S,Turquoise,Spring,4.4,No,No,23,Debit Card,Quarterly
27679,49,Male,Sandals,Accessories,21,Wisconsin,L,Turquoise,Winter,2.5,Yes,No,31,PayPal,Fortnightly
27680,25,Male,T-shirt,Footwear,20,Wyoming,L,Red,Winter,4.4,Yes,No,20,Venmo,Fortnightly
27681,24,Female,Socks,Footwear,70,Connecticut,XL,Green,Spring,4.8,Yes,No,2,Debit Card,Quarterly
27682,21,Male,Gloves,Outerwear,53,Missouri,M,Red,Summer,2.8,Yes,Yes,20,Cash,Bi-Weekly
27683,51,Male,Sandals,Footwear,25,North Dakota,XL,Purple,Fall,3.2,No,Yes,5,PayPal,Every 3 Months
27684,54,Male,Sandals,Clothing,99,Oregon,S,Silver,Fall,4.1,Yes,No,21,Venmo,Monthly
27685,18,Female,Backpack,Accessories,20,Oklahoma,L,Teal,Spring,4.2,No,Yes,49,Cash,Bi-Weekly
27686,63,Male,Shoes,Outerwear,84,California,L,Pink,Winter,4.4,Yes,Yes,17,Cash,Every 3 Months
27687,20,Male,Sandals,Footwear,22,Utah,L,Peach,Fall,4.5,No,No,50,Bank Transfer,Monthly
27688,49,Female,Pants,Clothing,26,Arkansas,L,Gray,Spring,4.7,No,No,17,PayPal,Bi-Weekly
27689,44,Male,T-shirt,Footwear,27,Washington,L,Brown,Fall,2.8,No,No,49,Bank Transfer,Quarterly
27690,56,Male,Sneakers,Accessories,74,Idaho,S,Black,Winter,3.1,No,No,45,Debit Card,Weekly
27691,25,Female,Pants,Outerwear,38,Texas,XL,Gray,Spring,2.7,Yes,No,19,PayPal,Annually
27692,44,Male,Pants,Outerwear,60,Maine,S,Pink,Spring,2.5,Yes,No,48,Cash,Weekly
27693,20,Male,Pants,Clothing,41,Rhode Island,XL,Charcoal,Spring,4.0,Yes,No,46,Credit Card,Annually
27694,48,Male,Backpack,Accessories,60,Louisiana,M,Beige,Summer,2.9,No,No,34,PayPal,Annually
27695,26,Female,Handbag,Footwear,80,Arkansas,M,Beige,Spring,3.8,Yes,Yes,42,Cash,Weekly
27696,65,Male,Shoes,Accessories,23,Missouri,L,Yellow,Fall,5.0,Yes,No,17,Bank Transfer,Bi-Weekly
27697,62,Female,Shirt,Outerwear,76,New York,S,Orange,Spring,4.0,Yes,Yes,1,PayPal,Weekly
27698,63,Female,Shoes,Outerwear,96,Delaware,XL,Lavender,Summer,2.8,No,Yes,20,Cash,Bi-Weekly
27699,39,Male,Blouse,Accessories,25,Idaho,S,Gray,Spring,4.5,No,No,18,Venmo,Fortnightly
27700,18,Female,Scarf,Footwear,65,Ohio,L,White,Winter,4.8,Yes,Yes,2,Venmo,Bi-Weekly
27701,47,Male,Jacket,Outerwear,52,North Carolina,M,Gold,Winter,2.9,No,Yes,5,Credit Card,Weekly
27702,38,Male,Belt,Accessories,54,Louisiana,S,Blue,Winter,2.6,Yes,No,34,Debit Card,Every 3 Months
27703,43,Male,Hat,Outerwear,76,South Carolina,L,Black,Summer,4.7,No,Yes,26,Debit Card,Monthly
27704,32,Female,Coat,Footwear,53,West Virginia,L,Magenta,Summer,3.9,No,Yes,1,Venmo,Weekly
27705,62,Male,Scarf,Clothing,72,Florida,XL,Magenta,Summer,4.8,No,No,13,PayPal,Bi-Weekly
27706,69,Male,Scarf,Footwear,79,Nevada,XL,Cyan,Summer,3.1,No,No,34,Venmo,Monthly
27707,30,Male,Shoes,Accessories,29,Minnesota,L,Charcoal,Winter,2.7,No,Yes,14,Credit Card,Fortnightly
27708,57,Female,Backpack,Clothing,49,South Carolina,XL,Red,Fall,3.0,No,No,39,Cash,Bi-Weekly
27709,35,Female,T-shirt,Outerwear,94,Alabama,S,Brown,Spring,3.4,Yes,No,49,Bank Transfer,Bi-Weekly
27710,63,Male,Shorts,Clothing,55,Alaska,XL,Pink,Spring,4.9,No,Yes,31,Debit Card,Fortnightly
27711,55,Female,Hat,Outerwear,81,Nebraska,L,Indigo,Spring,4.1,Yes,No,15,Venmo,Weekly
27712,23,Male,Scarf,Outerwear,63,Arkansas,S,Green,Spring,4.2,No,Yes,2,Credit Card,Quarterly
27713,45,Male,Shirt,Outerwear,61,New York,M,Brown,Winter,3.9,Yes,Yes,46,PayPal,Fortnightly
27714,45,Female,Dress,Clothing,51,Vermont,L,Silver,Summer,4.9,No,No,6,Cash,Bi-Weekly
27715,24,Female,Gloves,Footwear,63,Georgia,S,Silver,Spring,2.9,No,No,15,Debit Card,Bi-Weekly
27716,44,Male,Gloves,Footwear,86,Montana,S,Purple,Summer,4.0,No,No,1,Debit Card,Quarterly
27717,28,Male,Shorts,Accessories,85,California,M,Cyan,Summer,3.3,No,Yes,21,Credit Card,Annually
27718,40,Female,Backpack,Accessories,39,Missouri,S,Blue,Summer,4.6,No,Yes,30,Venmo,Monthly
27719,48,Female,Boots,Clothing,69,Massachusetts,S,Blue,Spring,4.0,Yes,Yes,28,Credit Card,Quarterly
27720,65,Male,Pants,Outerwear,78,Vermont,L,Purple,Summer,3.8,No,No,37,PayPal,Quarterly
27721,21,Female,Skirt,Accessories,96,Missouri,XL,Teal,Fall,3.7,Yes,Yes,11,Venmo,Fortnightly
27722,41,Female,Sandals,Accessories,35,Alabama,L,Gold,Fall,4.3,No,No,47,Credit Card,Fortnightly
27723,51,Female,Socks,Clothing,94,Florida,M,Teal,Fall,2.7,No,Yes,4,Cash,Every 3 Months
27724,20,Female,T-shirt,Footwear,37,Vermont,XL,Magenta,Summer,4.4,No,Yes,23,PayPal,Weekly
27725,52,Male,Pants,Footwear,25,Wyoming,M,Indigo,Fall,4.4,No,No,1,Bank Transfer,Weekly
27726,50,Male,Jewelry,Outerwear,72,Tennessee,XL,Peach,Summer,2.7,Yes,No,3,Venmo,Every 3 Months
27727,41,Male,Socks,Outerwear,87,Nevada,XL,Green,Summer,4.8,Yes,Yes,13,Cash,Bi-Weekly
27728,25,Female,Gloves,Clothing,66,Indiana,M,Peach,Fall,4.9,No,Yes,48,Bank Transfer,Every 3 Months
27729,35,Male,Shorts,Footwear,41,Indiana,M,Peach,Winter,3.4,No,Yes,34,Credit Card,Annually
27730,61,Male,Socks,Clothing,23,Illinois,S,Indigo,Fall,4.2,Yes,Yes,21,Cash,Weekly
27731,24,Male,Hat,Outerwear,66,Michigan,XL,Indigo,Spring,2.7,No,Yes,9,Cash,Bi-Weekly
27732,65,Male,T-shirt,Footwear,70,Colorado,M,Gray,Fall,3.9,No,No,18,Debit Card,Fortnightly
27733,60,Male,Dress,Footwear,96,South Carolina,XL,White,Summer,2.8,Yes,No,15,Debit Card,Bi-Weekly
27734,63,Female,Sneakers,Clothing,36,Iowa,XL,Teal,Summer,3.1,Yes,No,39,Venmo,Weekly
27735,65,Female,Blouse,Accessories,32,Iowa,XL,Black,Summer,4.6,Yes,No,45,Venmo,Quarterly
27736,35,Male,Sunglasses,Accessories,54,Kentucky,XL,Red,Spring,4.4,No,Yes,43,Debit Card,Fortnightly
27737,43,Male,Sneakers,Clothing,56,Vermont,L,Cyan,Fall,4.8,No,No,27,PayPal,Quarterly
27738,62,Male,Sneakers,Footwear,88,New York,S,Violet,Fall,4.9,Yes,No,19,Bank Transfer,Weekly
27739,33,Male,Jacket,Footwear,37,Kansas,XL,Charcoal,Summer,3.6,Yes,Yes,10,Venmo,Every 3 Months
27740,54,Male,Skirt,Outerwear,85,Ohio,M,Red,Spring,4.0,No,Yes,39,Venmo,Fortnightly
27741,38,Female,Sneakers,Accessories,50,Georgia,L,Brown,Summer,3.5,No,No,32,Bank Transfer,Annually
27742,19,Female,Hoodie,Outerwear,35,California,S,Olive,Fall,4.5,Yes,No,24,Credit Card,Fortnightly
27743,58,Female,Belt,Footwear,82,New Jersey,XL,Turquoise,Summer,3.4,Yes,No,3,PayPal,Weekly
27744,28,Male,Shorts,Accessories,43,Wisconsin,S,Turquoise,Winter,4.6,No,Yes,5,Debit Card,Monthly
27745,40,Male,Jewelry,Accessories,85,Nevada,XL,Green,Winter,2.7,No,Yes,18,Cash,Monthly
27746,63,Female,Sunglasses,Footwear,84,Wyoming,L,White,Fall,2.9,Yes,Yes,27,Credit Card,Every 3 Months
27747,32,Female,Pants,Clothing,44,Nebraska,L,Violet,Spring,4.9,No,Yes,31,PayPal,Weekly
27748,45,Male,Sandals,Clothing,99,Kansas,S,Olive,Summer,4.3,No,No,22,Debit Card,Fortnightly
27749,37,Male,Dress,Outerwear,32,Washington,M,Gray,Spring,4.1,No,No,47,Venmo,Every 3 Months
27750,33,Female,Coat,Outerwear,84,Mississippi,L,Orange,Spring,3.6,Yes,No,4,Debit Card,Bi-Weekly
27751,27,Male,Boots,Outerwear,29,Iowa,M,Teal,Winter,3.7,Yes,Yes,41,Debit Card,Quarterly
27752,41,Male,Hoodie,Outerwear,74,New Mexico,M,Blue,Fall,4.1,No,No,34,PayPal,Bi-Weekly
27753,52,Male,Shoes,Clothing,98,Utah,L,Gray,Spring,3.9,Yes,Yes,46,Debit Card,Every 3 Months
27754,30,Male,Shoes,Outerwear,30,Vermont,XL,Beige,Winter,3.6,Yes,Yes,20,PayPal,Bi-Weekly
27755,62,Female,Coat,Outerwear,58,Wisconsin,L,White,Winter,5.0,No,Yes,16,Bank Transfer,Every 3 Months
27756,50,Female,Shirt,Outerwear,91,Wisconsin,S,Black,Fall,2.6,Yes,No,25,Debit Card,Fortnightly
27757,41,Female,Shirt,Footwear,33,South Carolina,M,Indigo,Winter,4.0,No,Yes,30,PayPal,Bi-Weekly
27758,57,Female,Dress,Outerwear,78,Vermont,M,Charcoal,Fall,3.8,No,No,22,Bank Transfer,Every 3 Months
27759,45,Female,Sunglasses,Clothing,23,Texas,L,Charcoal,Spring,4.0,Yes,Yes,3,Bank Transfer,Weekly
27760,45,Female,Sneakers,Accessories,67,Alaska,M,Green,Summer,4.6,No,Yes,5,Credit Card,Quarterly
27761,60,Male,Socks,Outerwear,92,Virginia,M,Peach,Winter,4.8,No,No,14,Venmo,Bi-Weekly
27762,26,Female,Dress,Accessories,70,North Carolina,S,Teal,Fall,3.7,No,No,14,Venmo,Weekly
27763,70,Male,Sneakers,Clothing,51,Vermont,XL,Orange,Spring,3.0,Yes,Yes,21,Cash,Weekly
27764,27,Female,Shorts,Footwear,84,Nevada,M,Blue,Summer,3.6,No,Yes,12,PayPal,Monthly
27765,62,Male,Shirt,Outerwear,97,Connecticut,L,Gold,Summer,2.7,No,Yes,30,PayPal,Weekly
27766,34,Female,Hoodie,Outerwear,71,Connecticut,S,Lavender,Winter,4.2,No,Yes,13,Debit Card,Weekly
27767,50,Female,Backpack,Clothing,46,Connecticut,L,Cyan,Winter,2.6,No,Yes,4,Bank Transfer,Monthly
27768,41,Female,Shirt,Outerwear,77,Vermont,M,Pink,Spring,3.8,No,No,37,Cash,Quarterly
27769,62,Male,Jacket,Accessories,77,Minnesota,L,Orange,Fall,3.2,Yes,No,25,Cash,Bi-Weekly
27770,52,Male,Skirt,Clothing,79,Texas,XL,Gold,Fall,3.0,No,Yes,23,Credit Card,Weekly
27771,69,Female,Pants,Accessories,36,Maryland,L,Red,Winter,3.4,No,No,38,PayPal,Every 3 Months
27772,54,Male,Socks,Accessories,97,Wyoming,S,Magenta,Fall,4.4,No,Yes,27,Bank Transfer,Annually
27773,38,Male,Sneakers,Clothing,95,Vermont,XL,Brown,Fall,3.2,No,No,32,Venmo,Fortnightly
27774,29,Male,Shoes,Outerwear,22,Iowa,S,Charcoal,Summer,3.6,No,Yes,43,Debit Card,Quarterly
27775,55,Female,Backpack,Clothing,64,Idaho,S,Pink,Spring,4.9,No,Yes,8,Bank Transfer,Every 3 Months
27776,70,Male,Skirt,Footwear,33,Nebraska,S,White,Fall,3.9,Yes,No,11,Credit Card,Every 3 Months
27777,32,Male,Backpack,Clothing,89,Rhode Island,L,Peach,Fall,3.7,No,No,1,Credit Card,Weekly
27778,29,Male,T-shirt,Clothing,41,South Dakota,M,Red,Fall,4.4,Yes,No,38,PayPal,Weekly
27779,19,Female,Blouse,Footwear,68,Montana,XL,Beige,Summer,2.8,Yes,Yes,15,Bank Transfer,Fortnightly
27780,24,Male,Dress,Clothing,52,Maryland,M,Purple,Spring,3.9,Yes,No,46,Bank Transfer,Quarterly
27781,36,Male,Shirt,Accessories,72,Rhode Island,XL,Black,Fall,3.0,Yes,No,21,PayPal,Monthly
27782,26,Female,Shoes,Clothing,44,Washington,S,Charcoal,Summer,3.4,No,Yes,12,Cash,Quarterly
27783,62,Female,Skirt,Outerwear,61,Hawaii,L,Lavender,Winter,3.6,No,No,16,PayPal,Quarterly
27784,70,Female,Shoes,Footwear,55,Iowa,M,Silver,Summer,3.7,Yes,No,26,Credit Card,Fortnightly
27785,42,Male,Sandals,Clothing,25,Georgia,M,Blue,Fall,4.3,Yes,Yes,44,Cash,Every 3 Months
27786,47,Male,Scarf,Accessories,29,Rhode Island,L,Purple,Winter,4.5,Yes,No,42,Bank Transfer,Weekly
27787,54,Male,Sunglasses,Outerwear,67,Nebraska,M,Cyan,Spring,3.5,Yes,No,24,Credit Card,Fortnightly
27788,40,Male,T-shirt,Outerwear,80,Alabama,M,Purple,Winter,4.9,No,Yes,48,Debit Card,Bi-Weekly
27789,34,Female,Shoes,Footwear,69,New Jersey,M,Indigo,Fall,3.4,No,No,38,Credit Card,Bi-Weekly
27790,49,Male,T-shirt,Footwear,47,Massachusetts,L,Cyan,Fall,3.0,No,No,32,Debit Card,Bi-Weekly
27791,51,Female,Dress,Clothing,68,South Dakota,S,Orange,Summer,4.9,Yes,No,36,Bank Transfer,Fortnightly
27792,45,Female,Sweater,Accessories,53,New Hampshire,S,Gold,Fall,3.6,Yes,Yes,26,Credit Card,Fortnightly
27793,57,Female,Jeans,Outerwear,68,Rhode Island,L,Orange,Spring,4.9,Yes,Yes,23,PayPal,Every 3 Months
27794,56,Male,Sneakers,Accessories,98,Nebraska,XL,Violet,Fall,3.0,Yes,Yes,5,Debit Card,Monthly
27795,58,Female,Belt,Clothing,33,Hawaii,L,Charcoal,Winter,4.1,Yes,No,20,Venmo,Quarterly
27796,31,Male,Sandals,Accessories,53,Rhode Island,XL,Pink,Spring,3.5,No,Yes,16,Venmo,Weekly
27797,60,Male,Sneakers,Clothing,24,Mississippi,S,Peach,Summer,4.5,No,No,9,PayPal,Annually
27798,50,Male,Boots,Footwear,97,Pennsylvania,L,Violet,Spring,2.7,No,Yes,25,Bank Transfer,Fortnightly
